ID,Instancia,Método,Parámetro,T. ejecución,T. construcción,T. mejora,V. total,V. solapamiento,V. 8h,V. 6h,V. tiempo muerto,V. créditos
1624998949937,t3.123.33,first,0.1,63,23,40,60,60,0,0,0,0
1624998950027,t3.123.33,first,0.1,52,15,37,60,48,0,0,0,6
1624998950082,t3.123.33,first,0.1,56,12,44,67,54,0,0,13,0
1624998950140,t3.123.33,first,0.1,60,15,45,48,48,0,0,0,0
1624998950224,t3.123.33,first,0.1,53,14,39,30,30,0,0,0,0
1624998950279,t3.123.33,first,0.1,52,9,43,42,42,0,0,0,0
1624998950333,t3.123.33,first,0.1,48,9,39,48,48,0,0,0,0
1624998950382,t3.123.33,first,0.1,56,20,36,48,48,0,0,0,0
1624998950461,t3.123.33,first,0.1,54,19,35,36,36,0,0,0,0
1624998950548,t3.123.33,first,0.1,46,29,17,36,36,0,0,0,0
1624998950624,t3.123.33,first,0.1,51,13,38,48,48,0,0,0,0
1624998950677,t3.123.33,first,0.1,73,0,73,61,42,0,0,19,0
1624998950769,t3.123.33,first,0.1,39,20,19,61,48,0,0,13,0
1624998950835,t3.123.33,first,0.1,48,10,38,55,42,0,0,13,0
1624998950900,t3.123.33,first,0.1,52,11,41,61,42,0,0,19,0
1624998950954,t3.123.33,first,0.1,37,6,31,48,48,0,0,0,0
1624998950993,t3.123.33,first,0.1,51,21,30,67,42,0,0,13,6
1624998951070,t3.123.33,first,0.1,81,15,66,60,60,0,0,0,0
1624998951177,t3.123.33,first,0.1,51,0,51,79,48,0,0,31,0
1624998951261,t3.123.33,first,0.1,40,16,24,48,48,0,0,0,0
1624998951319,t3.123.33,first,0.1,38,2,36,73,54,0,0,19,0
1624998951398,t3.123.33,first,0.1,64,15,49,48,36,0,0,0,6
1624998951477,t3.123.33,first,0.1,48,13,35,36,36,0,0,0,0
1624998951528,t3.123.33,first,0.1,74,0,74,54,54,0,0,0,0
1624998951635,t3.123.33,first,0.1,73,7,66,48,48,0,0,0,0
1624998951711,t3.123.33,first,0.1,85,16,69,55,42,0,0,13,0
1624998951811,t3.123.33,first,0.1,41,15,26,48,48,0,0,0,0
1624998951853,t3.123.33,first,0.1,79,12,67,48,48,0,0,0,0
1624998951958,t3.123.33,first,0.1,55,16,39,36,36,0,0,0,0
1624998952032,t3.123.33,first,0.1,54,16,38,48,36,0,0,0,6
1624998952116,t3.123.33,first,0.1,78,16,62,61,48,0,0,13,0
1624998952224,t3.123.33,first,0.1,60,16,44,48,48,0,0,0,0
1624998952289,t3.123.33,first,0.1,74,13,61,67,48,0,0,19,0
1624998952376,t3.123.33,first,0.1,49,0,49,42,42,0,0,0,0
1624998952428,t3.123.33,first,0.1,44,0,44,48,36,0,0,0,6
1624998952617,t3.123.33,first,0.1,60,23,37,24,24,0,0,0,0
1624998952768,t3.123.33,first,0.1,83,16,67,42,42,0,0,0,0
1624998952877,t3.123.33,first,0.1,51,0,51,54,54,0,0,0,0
1624998952992,t3.123.33,first,0.1,52,15,37,42,42,0,0,0,0
1624998953046,t3.123.33,first,0.1,74,16,58,85,66,0,0,19,0
